koi_period,koi_duration,koi_depth,koi_model_snr,koi_impact,koi_time0bk,koi_steff,koi_slogg,koi_srad,koi_smet,koi_kepmag,duty_cycle,rp_rs,koi_disposition
5.077.746.556,317.180,"1,88E+08",616.90,1.2110,1.346.353.900,6174.00,4.235,1.2710,-2.600,12.847,"0,000002602696528","13,72479508",FALSE POSITIVE
2.003.837.030,347.300,"4,23E+05",10.50,2.680,1.328.086.000,6045.00,4.439,1.0280,-200,14.467,"0,000007221561992","0,6503845017",FALSE POSITIVE
5.321.224.925,748.973,"9,89E+08",1203.40,1.1930,1.351.250.710,5787.00,4.544,7.580,-8.800,15.013,"0,00000586466627","31,44391833",FALSE POSITIVE
2.340.534.383,443.017,"2,41E+09",881.50,7.100,1.327.471.800,6300.00,4.349,1.1360,-1.600,14.390,"0,000007886678273","49,12840319",FALSE POSITIVE
580.724.809,182.000,"6,42E+05",16.90,2.920,1.317.295.600,5989.00,4.492,9.330,-2.000,14.569,"0,00001305839395","0,801249025",FALSE POSITIVE
501.076.474.470,321.000,,,,1.432.445.125,,,,,14.795,"0,00000002669253234",0,FALSE POSITIVE
1.729.332.550,363.100,"2,97E+05",17.10,5.860,1.325.413.000,5921.00,4.220,1.2110,-3.600,13.070,"0,000008748558319","0,5449770637",FALSE POSITIVE
1.729.338.354,685.240,"1,40E+09",379.70,8.870,1.325.369.760,5587.00,3.754,2.5530,400,11.679,"0,00001651016795","37,43794866",FALSE POSITIVE
567.493.852,135.349,"7,98E+07",1219.80,1.2750,1.319.916.219,6370.00,4.053,1.5480,-6.000,13.205,"0,000009937626014","8,935323161",FALSE POSITIVE
2.540.311.210,183.000,"1,73E+06",10.10,2.950,1.337.784.900,5778.00,4.531,9.110,700,15.921,"0,000003001600737","1,316434579",CANDIDATE
2.105.238.039,523.595,"9,47E+08",1071.90,8.300,1.326.754.630,5947.00,3.943,1.8850,-800,13.796,"0,00001036294135","30,76930288",FALSE POSITIVE
7.226.944.171,2.301.240,"6,82E+09",3076.60,1.2330,1.361.630.080,6270.00,4.199,1.3600,-2.200,13.270,"0,00001326771008","82,59418866",FALSE POSITIVE
31.973.311.701,1.321.050,"7,51E+08",1554.10,1.3500,1.338.672.250,7854.00,3.669,3.4620,-1.200,8.500,"0,000001721552979","27,39598511",FALSE POSITIVE
1.641.258.440,451.000,,,,1.319.294.000,,,,,14.970,"0,00001144954762",0,FALSE POSITIVE
1.371.587.993,1.290.100,"4,56E+06",43.30,9.829,1.318.050.600,7045.00,4.154,1.6040,-3.000,13.104,"0,00003919119075","2,135649784",CANDIDATE
20.849.919.614,1.376.870,"3,13E+09",1614.70,137.150,1.375.588.347,7355.00,4.042,1.9840,-1.200,13.040,"0,000002751549377","55,95444576",FALSE POSITIVE
15.120.212.531,350.007,"2,46E+08",928.20,1.1990,1.396.966.549,5232.00,4.554,7.250,-5.200,15.166,"0,0000009645119055","15,68948693",FALSE POSITIVE
3.481.657.589,475.315,"3,47E+09",7428.70,2.450,1.341.835.162,6225.00,4.191,1.2910,-4.800,13.396,"0,000005688322634","58,90755469",FALSE POSITIVE
739.769.962,195.901,"2,07E+08",726.20,1.2120,1.319.671.179,6465.00,3.947,1.8470,-5.200,11.634,"0,00001103389173","14,39756924",FALSE POSITIVE
6.570.421.193,446.980,"6,01E+08",712.60,9.390,1.340.194.800,5812.00,4.484,9.080,-2.200,15.299,"0,000002834546846","24,51897225",FALSE POSITIVE
541.405.029,274.810,"3,28E+09",541.20,6.410,1.319.335.230,5096.00,3.889,1.7820,-1.000,14.771,"0,00002114944645","57,24159327",FALSE POSITIVE
2.178.141.860,198.800,"1,28E+06",11.20,120,1.320.294.600,5101.00,4.506,8.400,1.400,15.458,"0,000003802935651","1,130044247",FALSE POSITIVE
10.548.848.420,117.000,,,,1.403.874.343,,,,,14.184,"0,0000004621357523",0,FALSE POSITIVE
5.897.739.740,224.300,"7,79E+05",8.10,1.566,1.334.242.300,6300.00,4.371,1.1260,-1.000,14.742,"0,000001584646618","0,8826097665",CANDIDATE
609.662.423,424.033,"1,41E+09",3250.10,7.990,1.319.465.140,7498.00,3.964,2.2740,-600,12.216,"0,00002898004043","37,53931273",FALSE POSITIVE
1.741.450.410,171.200,"3,71E+06",10.90,3.300,1.320.107.000,5238.00,4.598,7.640,-1.000,16.269,"0,000004096202391","1,9250974",CANDIDATE
953.299.962,169.478,"2,24E+07",298.00,1.2670,1.316.993.090,6183.00,4.407,1.0200,-3.600,14.538,"0,000007407514544","4,729270557",FALSE POSITIVE
20.294.411.800,35.700,"4,54E+06",5.60,8.7053,1.480.855.400,5865.00,4.518,9.180,-400,15.919,"0,00000007329603906","2,130492901",CANDIDATE
2.745.640.575,304.508,"4,53E+08",918.00,1.1170,1.317.077.950,5780.00,4.438,1.2000,0,15.945,"0,000004621083127","21,27557285",FALSE POSITIVE
17.990.827.300,143.600,"6,60E+06",10.90,1.290,1.419.253.900,4918.00,4.546,7.520,-1.000,15.864,"0,0000003325768867","2,569046516",CANDIDATE
12.180.721.266,415.602,"4,15E+09",1809.80,4.790,1.393.460.044,5750.00,4.538,8.820,-400,15.386,"0,000001421652267","64,41661276",FALSE POSITIVE
50.467.024.395,896.181,"1,03E+09",1435.10,9.730,1.320.094.840,6137.00,4.448,1.0120,-1.200,14.884,"0,0000007399064131","32,11541686",FALSE POSITIVE
198.113.090.000,1.559.000,"5,33E+05",8.30,1.542,1.753.243.000,6163.00,4.144,1.4860,-400,11.909,"0,0000003278851152","0,7300684899",CANDIDATE
849.860.540,138.750,"6,57E+07",100.10,1.2600,1.320.547.000,5164.00,3.949,1.6760,-200,14.319,"0,000006802586693","8,10647889",FALSE POSITIVE
933.728.196,344.100,"6,77E+05",13.30,150,1.315.336.000,6170.00,4.430,1.0320,-1.400,15.317,"0,0000153551109","0,8228000972",FALSE POSITIVE
2.037.427.120,393.900,"3,60E+05",11.40,7.910,1.315.592.000,6356.00,4.215,1.3580,-1.600,13.929,"0,000008055502864","0,6",FALSE POSITIVE
5.274.819.905,466.880,"1,09E+09",902.50,9.900,1.367.089.080,7247.00,4.111,1.8340,400,12.465,"0,000003687961615","33,00908966",FALSE POSITIVE
527.678.272,233.166,"2,48E+09",706.10,3.850,1.318.133.693,5321.00,4.069,1.4750,1.600,10.834,"0,00001841131332","49,77348692",FALSE POSITIVE
3.550.270.510,187.900,"2,13E+06",7.60,220,1.337.711.000,5497.00,4.581,8.000,-1.400,15.810,"0,000002205231022","1,458423807",FALSE POSITIVE
5.705.095.190,158.000,"2,84E+06",9.20,4.690,1.362.018.300,5455.00,4.448,9.270,400,15.597,"0,000001153939262","1,684042755",CANDIDATE
65.431.719.400,1.223.840,"1,53E+09",1146.60,8.850,1.441.713.430,6201.00,4.431,1.0400,-1.200,15.540,"0,0000007793365939","39,16758864",FALSE POSITIVE
1.718.649.321,394.095,"1,91E+09",833.40,4.210,1.322.109.200,6071.00,4.541,8.650,-4.200,13.510,"0,000009554377847","43,65432396",FALSE POSITIVE
7.294.917.500,4.104.000,"1,83E+06",18.90,1.1320,1.360.798.000,5289.00,4.614,7.310,-2.800,15.848,"0,00002344097791","1,352035502",FALSE POSITIVE
7.293.580.100,4.002.000,"1,25E+06",26.60,1.1570,1.362.546.000,5900.00,4.509,9.510,700,14.973,"0,00002286257198","1,11579568",FALSE POSITIVE
42.926.136.400,257.800,"3,78E+06",8.60,2.964,1.385.107.000,5628.00,4.503,9.530,3.200,15.395,"0,0000002502360466","1,945250627",FALSE POSITIVE
1.891.293.380,567.700,"3,38E+05",15.10,3.730,1.326.698.000,4986.00,4.558,7.330,-2.400,13.558,"0,00001250687329","0,5813776741",FALSE POSITIVE
1.891.244.530,508.000,"3,10E+05",19.40,7.340,1.326.958.000,5850.00,3.720,1.9770,-19.200,12.760,"0,00001119192486","0,5567764363",FALSE POSITIVE
1.891.342.010,467.400,"1,29E+06",8.90,2.376,1.326.744.000,5658.00,4.567,8.150,-2.200,15.799,"0,00001029692139","1,135341358",FALSE POSITIVE
87.878.261.910,1.281.380,"3,39E+09",1974.60,5.850,1.941.051.060,5784.00,3.985,1.6420,-3.200,12.744,"0,0000006075544984","58,22885882",FALSE POSITIVE
15.926.632.768,742.888,"2,72E+09",2278.90,6.720,1.455.519.669,5496.00,4.471,9.170,600,14.880,"0,000001943516066","52,14019563",FALSE POSITIVE
958.116.585,234.960,"2,37E+07",296.00,1.2750,1.320.529.190,6032.00,4.147,1.3650,-3.200,12.735,"0,00001021796319","4,872473704",FALSE POSITIVE
39.841.522.897,879.024,"1,44E+09",4421.60,9.020,1.681.412.318,6078.00,3.946,2.0700,1.000,12.003,"0,000000919292169","37,90514477",FALSE POSITIVE
1.891.268.461,824.958,"6,42E+09",4211.80,1.830,1.326.833.032,11287.00,3.642,4.6620,700,10.672,"0,00001817470693","80,11928607",FALSE POSITIVE
1.891.144.410,872.400,"4,99E+05",16.70,1.0880,1.327.545.000,4267.00,4.637,6.270,-1.400,13.814,"0,00001922116566","0,7063993205",FALSE POSITIVE
61.259.649.560,1.217.770,"2,33E+09",880.30,7.410,1.406.986.490,5912.00,4.532,8.890,-1.800,15.518,"0,0000008282844749","48,29699784",FALSE POSITIVE
872.359.598,374.512,"2,67E+09",1063.20,6.860,1.320.311.474,6240.00,4.391,1.0480,-3.400,14.742,"0,00001788788328","51,67688071",FALSE POSITIVE
374.318.792.000,596.000,"1,54E+10",10.30,8.507,4.315.127.000,5997.00,4.572,8.150,-5.000,15.369,"0,00000006634273743","124,1531313",FALSE POSITIVE
5.627.911.313,708.223,"4,34E+09",2890.70,4.640,1.331.491.782,6280.00,4.361,1.1150,-1.800,13.858,"0,000005243382496","65,90371765",FALSE POSITIVE
629.276.550,96.980,"8,40E+06",30.90,9.800,1.320.153.210,5628.00,4.388,9.760,-1.800,14.027,"0,000006421395066","2,897412639",FALSE POSITIVE
1.225.781.340,223.500,"9,94E+08",86.80,9.850,1.316.062.000,5780.00,4.438,1.2000,0,17.431,"0,000007597195108","31,52395914",FALSE POSITIVE
751.408.792,229.740,"1,75E+08",267.30,1.2420,1.319.482.660,5697.00,4.460,9.030,-2.600,15.596,"0,00001273940377","13,22157328",FALSE POSITIVE
866.344.816,191.880,"2,34E+06",46.50,3.180,1.320.635.800,4936.00,3.055,4.5270,-4.400,12.945,"0,000009228427125","1,528397854",FALSE POSITIVE
2.242.941.070,253.200,"3,94E+05",12.10,2.300,1.334.786.200,6082.00,4.195,1.1840,-7.800,13.182,"0,000004703645647","0,6276941931",FALSE POSITIVE
950.487.062,292.830,"1,15E+05",15.40,9.070,1.317.346.800,8107.00,3.698,3.3850,200,11.633,"0,00001283683965","0,3391164992",FALSE POSITIVE
5.579.631.021,338.646,"1,18E+09",1268.70,1.3230,1.335.534.687,6188.00,4.427,1.0220,-2.200,15.473,"0,000002528885861","34,39767434",FALSE POSITIVE
21.378.311.020,2.171.740,"8,06E+08",852.20,2.570,1.578.049.330,4905.00,3.300,3.4840,-2.400,13.998,"0,000004232755646","28,38503127",FALSE POSITIVE
129.847.318.000,1.305.700,"1,98E+06",11.10,40,2.406.812.000,6133.00,4.427,1.0320,-1.200,14.520,"0,0000004189856788","1,408545349",CANDIDATE
541.396.363,238.400,"1,81E+06",20.40,783,1.315.974.000,7118.00,4.212,1.4890,-3.200,12.509,"0,00001834761741","1,345362405",FALSE POSITIVE
550.509.602,118.360,"1,24E+06",24.00,3.860,1.318.673.100,4891.00,3.169,4.5290,-800,13.355,"0,000008958366301","1,111305539",FALSE POSITIVE
2.404.293.523,446.490,"8,15E+07",471.20,1.3640,1.327.559.430,4697.00,2.204,170.320,-4.200,13.094,"0,000007737719967","9,028233493",FALSE POSITIVE
886.744.300,316.000,,,,1.318.996.390,,,,,11.270,"0,00001484832399",0,CANDIDATE
25.836.831.272,632.201,"1,45E+09",3016.90,8.990,1.373.641.956,5691.00,4.477,8.970,-2.000,13.347,"0,000001019540982","38,08411742",FALSE POSITIVE
948.952.310,395.200,"5,77E+05",18.10,7.380,1.318.577.200,6661.00,3.666,3.0670,-1.800,12.669,"0,00001735247019","0,7596051606",FALSE POSITIVE
11.702.203.927,275.173,"2,90E+08",2184.70,9.670,1.394.312.652,6148.00,3.793,2.1330,-7.600,13.393,"0,0000009797762659","17,02909275",FALSE POSITIVE
2.284.943.010,101.000,"1,62E+06",10.60,130,1.329.234.300,5396.00,4.571,7.890,-1.600,15.181,"0,000001841767307","1,272006289",CANDIDATE
3.722.775.537,1.433.090,"1,08E+09",864.90,6.260,1.365.154.720,5425.00,3.678,2.5920,-3.800,12.746,"0,00001603966791","32,80091462",FALSE POSITIVE
1.245.342.215,440.308,"2,34E+09",1178.50,7.280,1.322.200.190,6967.00,4.250,1.4760,200,12.142,"0,00001473182748","48,3828482",FALSE POSITIVE
604.755.462,137.410,"3,35E+06",40.30,390,1.318.483.100,4842.00,4.616,7.260,1.200,15.553,"0,000009467325269","1,828934116",FALSE POSITIVE
439.219.780.000,939.200,"3,42E+06",10.30,2.863,5.233.139.000,6553.00,4.479,9.620,-6.400,13.993,"0,00000008909738385","1,85013513",CANDIDATE
8.144.135.648,888.876,"8,79E+08",6113.70,2.220,1.365.054.788,7605.00,4.123,1.8620,400,13.960,"0,000004547628085","29,64472972",FALSE POSITIVE
566.795.196,218.000,"1,48E+05",13.10,2.270,1.318.092.500,5680.00,4.516,9.080,700,12.818,"0,00001602577685","0,3847076812",FALSE POSITIVE
566.798.827,366.200,"3,49E+05",21.90,2.500,1.318.194.600,5548.00,4.473,8.890,-1.400,13.656,"0,00002692019215","0,5907622195",FALSE POSITIVE
566.780.120,325.700,"2,76E+05",13.50,4.920,1.318.499.000,5674.00,4.506,9.110,400,14.311,"0,00002394373559","0,5253570215",FALSE POSITIVE
566.800.113,331.500,"1,04E+06",18.10,7.510,1.318.173.100,3844.00,4.721,5.260,-1.000,15.765,"0,0000243692612","1,019803903",FALSE POSITIVE
566.792.930,381.400,"1,01E+06",22.10,1.800,1.318.310.300,5812.00,4.551,8.530,-2.000,15.787,"0,00002803787031","1,005484958",FALSE POSITIVE
566.809.491,315.600,"6,95E+05",21.00,4.840,1.317.969.500,4987.00,4.611,6.540,-6.200,14.873,"0,00002320003495","0,8336666",FALSE POSITIVE
566.799.218,422.700,"1,82E+05",19.20,6.858,1.318.155.300,6108.00,3.893,1.7530,-9.800,11.983,"0,0000310736138","0,4266145802",FALSE POSITIVE
566.797.404,410.900,"6,94E+05",18.80,1.190,1.318.365.200,5313.00,4.510,7.840,-3.800,15.354,"0,00003020626632","0,833066624",FALSE POSITIVE
22.254.889.700,1.345.400,"8,38E+05",11.80,2.390,1.422.563.000,5349.00,3.760,2.3880,-1.200,14.156,"0,000002518922093","0,9154233993",CANDIDATE
4.719.336.335,283.787,"1,24E+08",632.40,1.2690,1.335.148.320,6792.00,3.971,2.0580,-2.000,12.672,"0,000002505534146","11,12070142",FALSE POSITIVE
1.258.274.109,192.467,"1,42E+08",669.10,1.2440,1.327.042.523,4937.00,4.669,5.870,-10.200,15.179,"0,000006373379438","11,89957982",FALSE POSITIVE
8.966.610.607,401.883,"5,96E+08",2049.10,1.1010,1.385.745.618,6480.00,4.351,1.1320,-3.600,13.478,"0,000001867497735","24,4167975",FALSE POSITIVE
15.327.634.110,606.620,"1,77E+08",117.00,1.2040,1.349.229.100,4830.00,2.987,6.7840,1.200,12.672,"0,000001649036841","13,3225373",FALSE POSITIVE
2.104.134.870,422.690,"3,21E+09",86.40,6.110,1.326.363.800,5780.00,4.438,1.2000,0,19.485,"0,000008370225495","56,67803807",FALSE POSITIVE
6.767.341.062,449.213,"2,45E+09",3356.80,7.240,1.352.655.184,5926.00,4.513,8.430,-5.600,14.143,"0,000002765814248","49,49242366",FALSE POSITIVE
1.927.300.010,1.881.200,"6,18E+07",351.10,1.2850,1.323.606.700,6057.00,4.352,1.1100,-1.200,13.943,"0,00004067002175","7,859452907",FALSE POSITIVE
48.799.368.810,880.873,"3,25E+09",1151.60,6.220,1.601.962.990,6170.00,4.472,9.920,-1.600,15.050,"0,0000007521212377","56,96928997",FALSE POSITIVE
1.014.859.810,165.000,"2,43E+06",8.40,1.850,1.316.159.000,6158.00,4.453,1.0240,-800,15.572,"0,000006774334674","1,558845727",CANDIDATE
5.882.036.054,516.326,"2,39E+09",2168.40,1.1830,1.317.687.637,5837.00,4.282,1.1870,-200,13.781,"0,0000036575062","48,8385094",FALSE POSITIVE
4.059.428.737,526.926,"2,45E+09",5461.00,2.160,1.331.885.651,6610.00,4.281,1.3300,-1.200,13.374,"0,000005408458042","49,51969305",FALSE POSITIVE
15.390.261.300,343.100,"7,68E+05",9.40,2.310,1.408.602.000,5649.00,3.282,4.9940,-5.800,13.808,"0,0000009288882791","0,876356092",CANDIDATE
279.036.565.000,3.192.000,"3,95E+06",31.70,1.1980,2.466.289.000,6072.00,4.285,1.2730,1.000,13.054,"0,0000004766400418","1,987963782",CANDIDATE
26.855.236.500,218.500,"1,94E+06",6.70,8.250,1.466.880.000,6045.00,4.494,9.550,-1.200,14.958,"0,0000003390089924","1,393556601",CANDIDATE
19.359.541.170,1.284.640,"3,87E+09",3590.20,3.280,1.342.520.100,6198.00,3.960,1.5670,-11.800,14.257,"0,00000276487269","62,20771656",FALSE POSITIVE
16.234.763.600,420.000,"1,16E+06",10.70,460,1.399.705.000,6478.00,4.371,1.1880,-400,14.299,"0,000001077933774","1,074709263",CANDIDATE
1.287.097.944,194.000,"1,06E+06",12.30,3.820,1.323.795.700,5906.00,4.494,8.520,-5.800,15.506,"0,000006280278335","1,030048543",FALSE POSITIVE
3.556.561.700,669.100,"6,80E+05",10.00,2.620,1.335.220.000,4964.00,4.628,6.330,-7.200,15.191,"0,000007838797417","0,8246211251",FALSE POSITIVE
3.556.465.110,472.000,"4,61E+05",7.80,3.440,1.335.549.000,5475.00,4.479,8.180,-4.600,14.609,"0,000005529835401","0,6789698079",FALSE POSITIVE
3.661.895.766,3.563.740,"3,55E+08",291.70,2.9590,1.325.316.735,6793.00,4.101,1.5890,-4.600,13.658,"0,00004054980703","18,83533913",FALSE POSITIVE
2.351.826.800,579.700,"5,77E+06",24.50,1.2300,1.343.520.000,5445.00,4.140,1.4260,4.800,14.106,"0,00001027038499","2,401249675",CANDIDATE
2.351.955.250,598.883,"2,13E+09",1819.10,5.110,1.319.168.815,6550.00,4.324,1.2250,-2.200,12.230,"0,00001060966544","46,13350193",FALSE POSITIVE
1.882.438.182,350.695,"3,44E+09",2051.30,3.950,1.327.396.834,6322.00,4.211,1.2130,-7.800,13.680,"0,000007762428433","58,66856058",FALSE POSITIVE
3.579.443.670,186.900,"1,17E+06",8.50,3.976,1.334.619.800,5341.00,4.546,8.010,-1.400,15.560,"0,000002175617419","1,082589488",CANDIDATE
8.255.349.900,395.900,"5,45E+05",10.00,9.180,1.351.700.000,5403.00,3.559,3.6000,2.600,13.816,"0,000001998199172","0,738241153",CANDIDATE
5.682.410.334,533.373,"2,20E+09",2041.60,7.610,1.336.376.552,5897.00,4.278,1.1960,-600,14.300,"0,000003910994401","46,9489084",FALSE POSITIVE
2.199.069.234,630.646,"2,25E+09",5915.40,7.620,1.330.633.498,6613.00,4.014,1.9250,-1.200,13.245,"0,0000119491084","47,4605099",FALSE POSITIVE
1.481.655.821,349.130,"5,91E+08",554.40,1.1030,1.326.994.290,6478.00,4.307,1.1740,-4.600,13.873,"0,000009818125861","24,31748342",FALSE POSITIVE
933.709.680,335.600,"6,22E+05",9.20,8.480,1.315.714.000,3615.00,4.839,4.200,-1.000,15.431,"0,00001497610406","0,7886697661",FALSE POSITIVE
10.698.227.500,319.800,"2,46E+06",9.10,320,1.406.793.000,6277.00,4.417,1.0970,-200,15.833,"0,000001245533431","1,568438714",CANDIDATE
1.388.509.353,284.811,"3,76E+08",454.60,1.1450,1.317.862.980,6075.00,4.315,1.1300,-2.800,12.309,"0,000008546665512","19,40051546",FALSE POSITIVE
9.089.355.023,640.060,"1,01E+09",756.40,6.470,1.390.837.140,7675.00,4.051,2.0150,-1.200,13.015,"0,000002934109912","31,85592567",FALSE POSITIVE
948.085.870,803.000,"2,30E+06",145.30,1.1050,1.319.334.800,6875.00,3.798,2.8560,2.000,11.601,"0,00003529040395","1,515915565",FALSE POSITIVE
10.368.552.685,437.878,"1,53E+09",3170.10,9.780,1.327.184.390,5855.00,4.418,9.440,-4.000,14.545,"0,000001759639674","39,14460371",FALSE POSITIVE
7.205.580.840,299.700,"5,80E+05",8.70,5.196,1.383.055.000,6002.00,4.025,1.6930,-600,13.553,"0,000001733031698","0,7615773106",CANDIDATE
13.860.264.600,7.426.000,"4,81E+06",72.30,1.2040,1.394.033.000,5667.00,4.535,7.960,-5.000,14.756,"0,00002232400864","2,193399188",FALSE POSITIVE
13.639.480.425,312.422,"8,11E+08",664.10,1.0330,1.445.314.390,5461.00,4.517,8.460,-1.000,15.852,"0,0000009544046348","28,47858845",FALSE POSITIVE
392.501.150.000,988.000,"3,91E+06",8.90,1.835,4.988.298.000,5128.00,4.388,9.880,4.600,13.870,"0,0000001048829199","1,97787765",CANDIDATE
5.296.555.910,393.000,"1,35E+06",9.30,3.700,1.318.704.000,6268.00,4.429,1.1000,700,15.591,"0,000003091631671","1,163615057",CANDIDATE
6.882.686.062,547.323,"3,74E+09",2842.20,3.990,1.340.523.020,5704.00,4.483,9.480,1.000,15.749,"0,000003313404795","61,12773511",FALSE POSITIVE
1.407.937.865,158.500,"5,08E+08",137.30,7.590,1.322.692.100,4627.00,4.564,7.410,1.600,14.614,"0,000004690666279","22,53730241",FALSE POSITIVE
1.891.177.230,698.600,"1,76E+06",17.40,1.2070,1.327.285.000,5086.00,2.660,6.8600,-11.400,15.003,"0,00001539164753","1,32740348",FALSE POSITIVE
52.884.577.000,789.200,"1,20E+08",72.60,1.2720,1.470.105.800,6483.00,4.420,1.0780,-2.800,15.694,"0,0000006217943907","10,9402925",FALSE POSITIVE
1.429.439.352,242.400,"3,37E+07",292.00,1.2980,1.327.465.900,6491.00,4.223,1.3710,-2.800,12.335,"0,000007065707255","5,802671798",FALSE POSITIVE
8.832.419.300,225.200,"7,41E+05",8.10,1.850,1.377.004.000,6060.00,4.290,1.1330,-4.000,13.303,"0,000001062374081","0,8608135687",CANDIDATE
2.821.328.194,502.692,"6,48E+08",1227.30,5.370,1.316.800.970,6701.00,4.121,1.5060,-5.400,13.116,"0,000007423985641","25,45112964",FALSE POSITIVE
5.888.369.410,105.000,"1,20E+06",8.30,2.490,1.360.279.900,6243.00,4.390,1.0840,-1.400,14.199,"0,00000074299007","1,094988584",CANDIDATE
11.961.308.501,464.140,"3,11E+09",1907.80,6.160,1.319.131.819,5564.00,4.587,7.850,-2.600,15.308,"0,00000161681029","55,73867598",FALSE POSITIVE
204.280.255.000,3.720.000,"1,06E+08",35.10,8.750,1.647.235.000,4907.00,4.582,7.270,-1.200,15.615,"0,0000007587615357","10,28542658",FALSE POSITIVE
572.079.631,227.811,"1,28E+09",578.20,7.930,1.320.189.884,5233.00,4.625,6.390,-9.600,14.235,"0,00001659231423","35,7477272",FALSE POSITIVE
822.314.545,333.740,"3,27E+05",3.80,4.470,1.317.125.281,5709.00,4.409,9.380,-3.400,13.230,"0,0000169106012","0,5718391382",FALSE POSITIVE
31.005.392.846,307.300,"5,60E+09",1236.10,3.050,1.508.616.525,5023.00,3.900,1.7840,400,14.991,"0,0000004129657937","74,85385762",FALSE POSITIVE
2.189.097.000,576.800,"3,00E+07",13.50,1.2460,1.320.841.000,3624.00,4.848,4.060,-2.000,15.999,"0,00001097865162","5,47813837",FALSE POSITIVE
17.511.915.340,567.800,"7,29E+06",41.00,80,1.343.906.500,4029.00,1.786,208.880,3.000,9.242,"0,000001350984908","2,699629604",FALSE POSITIVE
521.108.260.000,1.836.000,"2,45E+06",8.70,3.485,1.895.977.000,5942.00,4.432,9.470,-4.000,14.163,"0,0000001468025089","1,564288976",CANDIDATE
41.370.163.800,2.925.400,"6,91E+07",91.30,6.530,1.661.673.000,4764.00,2.777,6.8830,-1.800,12.799,"0,000002946366547","8,310896462",FALSE POSITIVE
1.306.220.168,514.519,"4,81E+09",2019.40,3.520,1.321.122.056,6600.00,4.238,1.1240,-15.200,13.242,"0,00001641246414","69,38083309",FALSE POSITIVE
631.632.000.000,1.613.000,"2,95E+06",8.60,4.544,2.398.779.000,5689.00,4.493,8.940,-1.400,14.358,"0,0000001064042565","1,71784749",FALSE POSITIVE
756.511.623,281.832,"4,16E+08",845.00,1.2160,1.319.298.652,6343.00,4.199,1.4170,-1.400,13.448,"0,00001552256389","20,39509745",FALSE POSITIVE
10.845.286.549,438.760,"7,47E+07",416.10,1.3070,1.383.343.430,5096.00,3.094,7.0230,700,12.923,"0,000001685678528","8,645114227",FALSE POSITIVE
32.455.412.690,737.360,"1,36E+09",180.90,7.260,1.376.078.940,4869.00,4.710,5.430,-14.200,15.208,"0,0000009466320341","36,93101677",FALSE POSITIVE
3.394.019.630,298.400,"9,84E+05",10.00,1.660,1.343.716.400,6181.00,4.431,1.0290,-1.600,15.420,"0,000003663306253","0,9919677414",CANDIDATE
5.917.085.496,2.375.450,"5,63E+09",1331.50,950,1.329.003.270,5661.00,4.383,9.870,-1.800,14.352,"0,00001672733703","75,05264819",FALSE POSITIVE
958.871.144,274.361,"2,32E+09",1191.20,5.330,1.316.864.267,5530.00,4.425,8.920,-3.400,14.164,"0,00001192204855","48,20269702",FALSE POSITIVE
540.246.300,1.393.000,"1,15E+07",1.60,9.411,1.315.521.000,7296.00,4.249,1.4980,-800,13.681,"0,0001074355653","3,388214869",FALSE POSITIVE
1.288.046.428,363.700,"3,23E+05",20.30,2.190,1.320.008.800,5216.00,3.287,3.8710,-6.600,12.479,"0,00001176523325","0,5683308895",FALSE POSITIVE
4.200.206.781,521.948,"8,24E+08",943.70,1.0700,1.346.578.000,6873.00,4.051,1.9230,400,12.843,"0,000005177800634","28,69912891",FALSE POSITIVE
6.091.954.982,360.482,"3,67E+08",1508.70,9.530,1.375.877.592,6063.00,4.424,9.130,-7.800,14.847,"0,000002465560461","19,15724406",FALSE POSITIVE
5.525.074.060,256.500,"6,15E+05",9.80,1.520,1.351.543.500,5600.00,4.378,1.0370,1.000,13.692,"0,000001934363211","0,7842193571",CANDIDATE
485.524.090.000,1.104.000,"4,15E+07",10.80,713.346,3.075.674.000,5227.00,4.584,8.000,1.200,14.425,"0,00000009474298175","6,439720491",FALSE POSITIVE
766.473.430,246.345,"2,00E+09",545.00,7.660,1.320.348.040,5297.00,4.594,7.220,-4.200,15.572,"0,00001339169056","44,71017781",FALSE POSITIVE
5.243.978.300,1.010.000,"9,35E+05",13.10,8.200,1.326.829.000,6029.00,4.481,9.560,-1.400,14.967,"0,000008025077704","0,9669539803",FALSE POSITIVE
5.243.663.900,1.053.000,"9,35E+05",10.40,6.600,1.326.741.000,6212.00,4.537,8.620,-6.000,15.789,"0,000008367241081","0,9669539803",FALSE POSITIVE
5.243.826.900,823.500,"1,29E+06",11.30,2.280,1.326.874.000,4634.00,4.597,6.890,-1.200,15.914,"0,000006543408212","1,1340194",FALSE POSITIVE
566.787.020,307.400,"7,50E+04",11.20,63,1.318.490.000,6045.00,4.375,9.990,-5.400,11.786,"0,0000225981416","0,2738612788",FALSE POSITIVE
2.196.428.640,493.300,"9,95E+05",11.80,40,1.334.945.000,5376.00,4.576,8.060,-200,15.811,"0,000009357994288","0,9974968672",FALSE POSITIVE
2.196.355.120,965.516,"2,67E+09",2132.00,7.020,1.335.150.280,6438.00,4.182,1.2730,-8.200,13.685,"0,00001831663421","51,62848051",FALSE POSITIVE
26.718.417.546,814.155,"7,30E+08",2173.10,1.0690,1.380.518.033,5957.00,4.168,1.2860,-4.200,13.144,"0,000001269653225","27,01407041",FALSE POSITIVE
